,timestamp,ballId,ballposX,ballposY,Match_id,matchDuration,startTime,Type,passedPlayerId,passedPlayerPosX,passedPlayerPosY,receivedPlayerId,receivedPlayerPosX,receivedPlayerPosY,receiverTime,isSucceeded,isForwardPass,teamMatePlayerId1,teamMatePosX1,teamMatePosY1,teamMateTeamId1,teamMatePlayerId2,teamMatePosX2,teamMatePosY2,teamMateTeamId2,teamMatePlayerId3,teamMatePosX3,teamMatePosY3,teamMateTeamId3,teamMatePlayerId4,teamMatePosX4,teamMatePosY4,teamMateTeamId4,teamMatePlayerId5,teamMatePosX5,teamMatePosY5,teamMateTeamId5,teamMatePlayerId6,teamMatePosX6,teamMatePosY6,teamMateTeamId6,teamMatePlayerId7,teamMatePosX7,teamMatePosY7,teamMateTeamId7,teamMatePlayerId8,teamMatePosX8,teamMatePosY8,teamMateTeamId8,teamMatePlayerId9,teamMatePosX9,teamMatePosY9,teamMateTeamId9,opponentPlayerId1,opponentPosX1,opponentPosY1,opponentTeamId1,opponentPlayerId2,opponentPosX2,opponentPosY2,opponentTeamId2,opponentPlayerId3,opponentPosX3,opponentPosY3,opponentTeamId3,opponentPlayerId4,opponentPosX4,opponentPosY4,opponentTeamId4,opponentPlayerId5,opponentPosX5,opponentPosY5,opponentTeamId5,opponentPlayerId6,opponentPosX6,opponentPosY6,opponentTeamId6,opponentPlayerId7,opponentPosX7,opponentPosY7,opponentTeamId7,opponentPlayerId8,opponentPosX8,opponentPosY8,opponentTeamId8,opponentPlayerId9,opponentPosX9,opponentPosY9,opponentTeamId9,opponentPlayerId10,opponentPosX10,opponentPosY10,opponentTeamId10,opponentPlayerId11,opponentPosX11,opponentPosY11,opponentTeamId11,passedPlayerTeamId,receivedPlayerTeamId,Playing direction_first half_home,Playing direction_first half_away,Playing direction_second half_home,Playing direction_second half_away,passedPlayer_Zone,passedPlayer_Area,x_pitch,y_pitch,TimeBlock,receivedPlayerId_Angle,receivedPlayerId_PassType,receivedPlayerId_PassLength,teamMatePlayerId1_Angle,teamMatePlayerId1_PassType,teamMatePlayerId1_PassLength,teamMatePlayerId2_Angle,teamMatePlayerId2_PassType,teamMatePlayerId2_PassLength,teamMatePlayerId3_Angle,teamMatePlayerId3_PassType,teamMatePlayerId3_PassLength,teamMatePlayerId4_Angle,teamMatePlayerId4_PassType,teamMatePlayerId4_PassLength,teamMatePlayerId5_Angle,teamMatePlayerId5_PassType,teamMatePlayerId5_PassLength,teamMatePlayerId6_Angle,teamMatePlayerId6_PassType,teamMatePlayerId6_PassLength,teamMatePlayerId7_Angle,teamMatePlayerId7_PassType,teamMatePlayerId7_PassLength,teamMatePlayerId8_Angle,teamMatePlayerId8_PassType,teamMatePlayerId8_PassLength,teamMatePlayerId9_Angle,teamMatePlayerId9_PassType,teamMatePlayerId9_PassLength,homeTeamId,awayTeamId,n_opponents,Pressure direction,Distance 2 opp,Mean distance,Distance front,Distance back,Pressure level,Distance,Pressure with direction,receivedPlayerId_xSP,teamMatePlayerId1_xSP,teamMatePlayerId2_xSP,teamMatePlayerId3_xSP,teamMatePlayerId4_xSP,teamMatePlayerId5_xSP,teamMatePlayerId6_xSP,teamMatePlayerId7_xSP,teamMatePlayerId8_xSP,teamMatePlayerId9_xSP,xT_start,receivedPlayer_xT_end,receivedPlayer_xT_gained,teamMatePlayerId1_xT_end,teamMatePlayerId1_xT_gained,teamMatePlayerId2_xT_end,teamMatePlayerId2_xT_gained,teamMatePlayerId3_xT_end,teamMatePlayerId3_xT_gained,teamMatePlayerId4_xT_end,teamMatePlayerId4_xT_gained,teamMatePlayerId5_xT_end,teamMatePlayerId5_xT_gained,teamMatePlayerId6_xT_end,teamMatePlayerId6_xT_gained,teamMatePlayerId7_xT_end,teamMatePlayerId7_xT_gained,teamMatePlayerId8_xT_end,teamMatePlayerId8_xT_gained,teamMatePlayerId9_xT_end,teamMatePlayerId9_xT_gained,extracted_File,event_id,normal_time,normal_receiver_time,noo
361,1651752729100,2942,37,4.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95600,37,4,95586.0,40.0,11.0,1651752729900,1.0,0.0,95584.0,31.0,27.0,5116.0,95987.0,27.0,15.0,5116.0,95589.0,36.0,54.0,5116.0,95988.0,39.0,10.0,5116.0,95592.0,48.0,5.0,5116.0,95591.0,11.0,26.0,5116.0,95587.0,28.0,29.0,5116.0,,,,,,,,,95582.0,37.0,30.0,5117,95585.0,51.0,11.0,5117,95597.0,28.0,16.0,5117,95601.0,41.0,20.0,5117,95583.0,46.0,41.0,5117,95603.0,80.0,25.0,5117,95588.0,22.0,35.0,5117,95580.0,47.0,19.0,5119,95986.0,45.0,54.0,5117,95581.0,40.0,30.0,5117.0,95602.0,31.0,18.0,5117.0,5116,5116,right,left,right,left,Mid field,11.0,99.0,63.0,4.0,66.8,Lateral pass,7.62,101.48,Lateral pass,23.77,129.13,Lateral pass,14.87,88.0,Lateral pass,50.01,68.42,Lateral pass,6.32,2.05,Forward pass,11.05,136.62,Backward pass,34.06,106.66,Lateral pass,26.57,,0.0,,,0.0,,5117,5116,10,back,15.65,28.84,15.0,15.65,No Pressure,15.0,-15.0,0.22,0.65,0.66,0.2,0.51,0.3,0.61,0.64,,,0.003,0.006,0.003,0.015,0.012,0.011,0.008,0.006,0.003,0.006,0.003,0.005,0.002,0.068,0.065,0.015,0.012,0.0,-0.003,0.0,-0.003,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A956005272910_94708,2022-05-05 12:12:09.100,2022-05-05 12:12:09.900,0
362,1651752730500,2942,40,10.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95586,42,10,0.0,40.0,12.0,0,0.0,0.0,95584.0,34.0,26.0,5116.0,95600.0,39.0,5.0,5116.0,95987.0,29.0,13.0,5116.0,95589.0,37.0,53.0,5116.0,95988.0,41.0,7.0,5116.0,95592.0,49.0,8.0,5116.0,95591.0,12.0,24.0,5116.0,95587.0,32.0,27.0,5116.0,,,,,95582.0,42.0,28.0,5117,95585.0,53.0,10.0,5117,95597.0,32.0,12.0,5117,95601.0,42.0,15.0,5117,95583.0,49.0,39.0,5117,95603.0,82.0,24.0,5117,95588.0,25.0,34.0,5117,95580.0,49.0,13.0,5119,95986.0,48.0,52.0,5117,95581.0,45.0,27.0,5117.0,95602.0,35.0,16.0,5117.0,5116,5116,right,left,right,left,Mid field,11.0,99.0,63.0,4.0,135.0,Lateral pass,2.83,113.42,Lateral pass,17.89,117.82,Lateral pass,5.83,163.86,Backward pass,13.34,93.49,Lateral pass,43.29,105.29,Lateral pass,3.16,12.8,Forward pass,7.28,151.84,Backward pass,33.11,117.32,Lateral pass,19.72,,0.0,,5117,5116,10,back,8.25,21.76,8.25,5.39,No Pressure,5.39,-5.39,0.78,0.7,0.41,0.66,0.25,0.52,0.37,0.55,0.66,,0.005,0.007,0.002,0.011,0.006,0.006,0.001,0.01,0.005,0.006,0.001,0.005,0.0,0.006,0.001,0.053,0.048,0.011,0.006,0.0,-0.005,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955865273050_19509,2022-05-05 12:12:10.500,1970-01-01 00:00:00.000,0
363,1651752734100,2942,27,11.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95601,28,10,0.0,7.0,20.0,0,0.0,1.0,95582.0,37.0,29.0,5117.0,95585.0,51.0,8.0,5117.0,95597.0,25.0,7.0,5117.0,95583.0,45.0,40.0,5117.0,95603.0,80.0,25.0,5117.0,95588.0,23.0,28.0,5117.0,95986.0,42.0,49.0,5117.0,95581.0,39.0,25.0,5117.0,95602.0,28.0,17.0,5117.0,95584.0,27.0,19.0,5116,95600.0,30.0,8.0,5116,95987.0,25.0,14.0,5116,95586.0,31.0,12.0,5116,95580.0,46.0,15.0,5119,95589.0,34.0,49.0,5116,95988.0,40.0,12.0,5116,95592.0,46.0,7.0,5116,95591.0,10.0,26.0,5116,95587.0,23.0,23.0,5116.0,95579.0,46.0,26.0,5119.0,5117,5117,right,left,right,left,Mid field,8.0,99.0,63.0,4.0,154.54,Backward pass,23.26,64.65,Lateral pass,21.02,-4.97,Forward pass,23.09,-135.0,Lateral pass,4.24,60.46,Lateral pass,34.48,16.09,Forward pass,54.12,105.52,Lateral pass,18.68,70.25,Lateral pass,41.44,53.75,Lateral pass,18.6,90.0,Lateral pass,7.0,5117,5116,10,back,4.12,14.58,4.12,3.61,Limited Pressure,3.61,-3.61,0.89,0.76,0.71,0.3,0.76,0.52,0.74,0.71,0.73,0.31,0.003,0.003,0.0,0.005,0.002,0.006,0.003,0.002,-0.001,0.005,0.002,0.026,0.023,0.006,0.003,0.006,0.003,0.005,0.002,0.004,0.001,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A956015273410_22044,2022-05-05 12:12:14.100,1970-01-01 00:00:00.000,0
364,1651752744900,2942,5,35.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95591,5,34,95588.0,6.0,37.0,1651752745500,1.0,0.0,95584.0,22.0,30.0,5116.0,95600.0,24.0,7.0,5116.0,95987.0,6.0,21.0,5116.0,95586.0,24.0,18.0,5116.0,95589.0,22.0,58.0,5116.0,95988.0,25.0,19.0,5116.0,95592.0,44.0,12.0,5116.0,95587.0,15.0,46.0,5116.0,,,,,95582.0,29.0,43.0,5117,95585.0,48.0,16.0,5117,95597.0,15.0,17.0,5117,95601.0,29.0,29.0,5117,95583.0,36.0,48.0,5117,95603.0,70.0,31.0,5117,95580.0,43.0,28.0,5119,95986.0,41.0,59.0,5117,95581.0,31.0,36.0,5117,95602.0,22.0,30.0,5117.0,95579.0,45.0,35.0,5119.0,5116,5116,right,left,right,left,Attack,6.0,99.0,63.0,4.0,71.57,Lateral pass,3.16,10.1,Forward pass,17.46,51.72,Lateral pass,33.02,82.46,Lateral pass,13.04,36.96,Forward pass,24.84,51.55,Lateral pass,29.41,33.73,Forward pass,25.0,26.29,Forward pass,44.78,47.05,Lateral pass,15.62,,0.0,,5117,5116,10,back,20.59,34.2,65.12,17.72,No Pressure,17.72,-17.72,0.53,0.51,0.29,0.38,0.51,0.18,0.52,0.55,0.37,,0.017,0.143,0.126,0.033,0.016,0.01,-0.007,0.045,0.028,0.016,-0.001,0.011,-0.006,0.017,0.0,0.006,-0.011,0.025,0.008,0.0,-0.017,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955915274490_21144,2022-05-05 12:12:24.900,2022-05-05 12:12:25.500,0
365,1651752745700,2942,4,37.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95588,5,37,95589.0,15.0,60.0,1651752748500,1.0,0.0,95582.0,28.0,44.0,5117.0,95585.0,48.0,17.0,5117.0,95597.0,14.0,19.0,5117.0,95601.0,30.0,30.0,5117.0,95583.0,37.0,49.0,5117.0,95603.0,70.0,31.0,5117.0,95986.0,41.0,59.0,5117.0,95581.0,31.0,37.0,5117.0,95602.0,22.0,31.0,5117.0,95584.0,21.0,31.0,5116,95600.0,24.0,7.0,5116,95987.0,5.0,22.0,5116,95586.0,24.0,18.0,5116,95580.0,42.0,28.0,5119,95988.0,25.0,20.0,5116,95592.0,44.0,13.0,5116,95591.0,5.0,35.0,5116,95587.0,13.0,44.0,5116,95579.0,46.0,36.0,5119.0,95595.0,46.0,29.0,5118.0,5117,5117,right,left,right,left,Attack,6.0,99.0,63.0,4.0,66.5,Lateral pass,25.08,16.93,Forward pass,24.04,-24.94,Forward pass,47.42,-63.43,Lateral pass,20.12,-15.64,Forward pass,25.96,20.56,Forward pass,34.18,-5.27,Forward pass,65.28,31.43,Forward pass,42.19,0.0,Forward pass,26.0,-19.44,Forward pass,18.03,5117,5116,10,front,11.4,26.51,2.24,46.65,Limited Pressure,2.24,2.24,0.5,0.67,0.57,0.49,0.6,0.68,0.41,0.2,0.69,0.7,0.017,0.002,-0.015,0.005,-0.012,0.006,-0.011,0.006,-0.011,0.006,-0.011,0.004,-0.013,0.015,-0.002,0.005,-0.012,0.005,-0.012,0.006,-0.011,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955885274570_72753,2022-05-05 12:12:25.700,2022-05-05 12:12:28.500,0
366,1651752756700,2942,21,33.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95589,21,33,95586.0,33.0,15.0,1651752758300,1.0,0.0,95584.0,17.0,39.0,5116.0,95600.0,29.0,11.0,5116.0,95987.0,15.0,31.0,5116.0,95988.0,24.0,29.0,5116.0,95592.0,44.0,17.0,5116.0,95591.0,7.0,35.0,5116.0,95587.0,22.0,50.0,5116.0,,,,,,,,,95582.0,28.0,41.0,5117,95585.0,48.0,22.0,5117,95597.0,23.0,26.0,5117,95601.0,30.0,40.0,5117,95583.0,35.0,50.0,5117,95603.0,70.0,31.0,5117,95588.0,20.0,54.0,5117,95580.0,35.0,29.0,5119,95986.0,33.0,62.0,5117,95581.0,33.0,42.0,5117.0,95602.0,24.0,35.0,5117.0,5116,5116,right,left,right,left,Attack,9.0,99.0,63.0,4.0,-56.31,Lateral pass,21.63,120.55,Lateral pass,7.21,66.88,Lateral pass,23.41,158.42,Backward pass,6.32,49.99,Lateral pass,5.0,31.68,Forward pass,28.02,168.73,Backward pass,14.14,83.49,Lateral pass,17.03,,0.0,,,0.0,,5117,5116,10,back,10.63,21.15,21.02,7.28,No Pressure,7.28,-7.28,0.85,0.46,0.73,0.49,0.54,0.75,0.55,0.2,,,0.006,0.01,0.004,0.04,0.034,0.01,0.004,0.049,0.043,0.021,0.015,0.007,0.001,0.143,0.137,0.018,0.012,0.0,-0.006,0.0,-0.006,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955895275670_75069,2022-05-05 12:12:36.700,2022-05-05 12:12:38.300,1
367,1651752758300,2942,33,15.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95586,32,16,95600.0,35.0,10.0,1651752759100,1.0,0.0,95584.0,21.0,36.0,5116.0,95987.0,16.0,28.0,5116.0,95589.0,20.0,30.0,5116.0,95988.0,27.0,28.0,5116.0,95592.0,44.0,16.0,5116.0,95591.0,8.0,33.0,5116.0,95587.0,24.0,45.0,5116.0,,,,,,,,,95582.0,31.0,36.0,5117,95585.0,48.0,20.0,5117,95597.0,29.0,22.0,5117,95601.0,32.0,35.0,5117,95583.0,39.0,46.0,5117,95603.0,71.0,28.0,5117,95588.0,22.0,51.0,5117,95580.0,35.0,26.0,5119,95986.0,35.0,60.0,5117,95581.0,37.0,37.0,5117.0,95602.0,23.0,30.0,5117.0,5116,5116,right,left,right,left,Mid field,8.0,99.0,63.0,4.0,-63.43,Lateral pass,6.71,115.67,Lateral pass,22.83,139.99,Backward pass,20.0,127.46,Lateral pass,18.44,109.48,Lateral pass,13.0,3.14,Forward pass,12.0,141.55,Backward pass,29.41,102.28,Lateral pass,30.08,,0.0,,,0.0,,5117,5116,10,back,11.18,25.3,8.06,11.18,No Pressure,8.06,-8.06,0.25,0.66,0.63,0.64,0.69,0.44,0.64,0.7,,,0.004,0.008,0.004,0.031,0.027,0.046,0.042,0.033,0.029,0.015,0.011,0.007,0.003,0.184,0.18,0.016,0.012,0.0,-0.004,0.0,-0.004,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955865275830_67276,2022-05-05 12:12:38.300,2022-05-05 12:12:39.100,0
368,1651752761900,2942,48,7.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95600,47,7,95586.0,53.0,10.0,1651752762700,1.0,1.0,95584.0,34.0,30.0,5116.0,95987.0,28.0,24.0,5116.0,95589.0,30.0,34.0,5116.0,95988.0,42.0,21.0,5116.0,95592.0,60.0,17.0,5116.0,95591.0,16.0,29.0,5116.0,95587.0,33.0,41.0,5116.0,,,,,,,,,95582.0,47.0,30.0,5117,95585.0,59.0,15.0,5117,95597.0,46.0,11.0,5117,95601.0,43.0,28.0,5117,95583.0,52.0,40.0,5117,95603.0,80.0,23.0,5117,95588.0,29.0,45.0,5117,95580.0,48.0,23.0,5119,95986.0,50.0,54.0,5117,95581.0,53.0,30.0,5117.0,95602.0,31.0,26.0,5117.0,5116,5116,right,left,right,left,Mid field,11.0,99.0,63.0,4.0,26.57,Forward pass,6.71,116.33,Lateral pass,26.42,135.04,Backward pass,25.5,119.05,Lateral pass,31.91,106.51,Lateral pass,14.87,34.43,Forward pass,16.4,141.5,Backward pass,38.01,109.24,Lateral pass,36.77,,0.0,,,0.0,,5117,5116,10,back,13.6,26.08,4.47,13.6,No Pressure,4.47,-4.47,0.37,0.71,0.69,0.65,0.8,0.7,0.65,0.69,,,0.005,0.006,0.001,0.011,0.006,0.014,0.009,0.015,0.01,0.008,0.003,0.005,0.0,0.046,0.041,0.011,0.006,0.0,-0.005,0.0,-0.005,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A956005276190_82468,2022-05-05 12:12:41.900,2022-05-05 12:12:42.700,0
369,1651752767300,2942,74,17.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95586,71,17,0.0,83.0,19.0,0,0.0,1.0,95584.0,53.0,29.0,5116.0,95600.0,60.0,14.0,5116.0,95987.0,48.0,23.0,5116.0,95589.0,45.0,38.0,5116.0,95988.0,66.0,18.0,5116.0,95592.0,76.0,10.0,5116.0,95591.0,26.0,30.0,5116.0,95587.0,50.0,38.0,5116.0,,,,,95582.0,73.0,23.0,5117,95585.0,73.0,16.0,5117,95597.0,74.0,11.0,5117,95601.0,61.0,25.0,5117,95583.0,75.0,35.0,5117,95603.0,95.0,26.0,5117,95588.0,44.0,42.0,5117,95580.0,74.0,20.0,5119,95986.0,70.0,48.0,5117,95581.0,75.0,26.0,5117.0,95602.0,48.0,25.0,5117.0,5116,5116,right,left,right,left,Mid field,17.0,99.0,63.0,4.0,9.46,Forward pass,12.17,143.17,Backward pass,21.63,161.6,Backward pass,11.4,162.24,Backward pass,23.77,137.93,Backward pass,33.42,165.55,Backward pass,5.1,51.32,Lateral pass,8.6,160.74,Backward pass,46.84,131.86,Lateral pass,29.7,,0.0,,5117,5116,10,back,3.0,15.2,1.41,3.0,Full Pressure,1.41,-1.41,0.3,0.57,0.45,0.57,0.6,0.58,0.46,0.5,0.62,,0.01,0.006,-0.004,0.006,-0.004,0.004,-0.006,0.007,-0.003,0.007,-0.003,0.004,-0.006,0.003,-0.007,0.022,0.012,0.006,-0.004,0.0,-0.01,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955865276730_15017,2022-05-05 12:12:47.300,1970-01-01 00:00:00.000,0
370,1651752799700,2942,49,33.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95602,49,33,95601.0,57.0,33.0,1651752800900,1.0,0.0,95582.0,56.0,45.0,5117.0,95585.0,76.0,13.0,5117.0,95597.0,50.0,15.0,5117.0,95583.0,56.0,48.0,5117.0,95603.0,85.0,32.0,5117.0,95588.0,36.0,30.0,5117.0,95986.0,48.0,48.0,5117.0,95581.0,49.0,41.0,5117.0,,,,,95584.0,41.0,33.0,5116,95600.0,39.0,16.0,5116,95987.0,33.0,29.0,5116,95586.0,44.0,22.0,5116,95580.0,49.0,24.0,5119,95589.0,37.0,43.0,5116,95988.0,56.0,18.0,5116,95592.0,48.0,16.0,5116,95591.0,16.0,33.0,5116,95587.0,49.0,44.0,5116.0,95579.0,67.0,39.0,5119.0,5117,5117,right,left,right,left,Attack,12.0,99.0,63.0,4.0,0.0,Forward pass,8.0,59.74,Lateral pass,13.89,-36.53,Forward pass,33.6,-86.82,Lateral pass,18.03,64.98,Lateral pass,16.55,-1.59,Forward pass,36.01,-167.01,Backward pass,13.34,93.81,Lateral pass,15.03,90.0,Lateral pass,8.0,,0.0,,5117,5116,10,front,9.0,15.85,9.0,8.0,No Pressure,8.0,8.0,0.7,0.75,0.66,0.69,0.78,0.48,0.4,0.74,0.7,,0.005,0.008,0.003,0.007,0.002,0.014,0.009,0.006,0.001,0.007,0.002,0.049,0.044,0.005,0.0,0.006,0.001,0.006,0.001,0.0,-0.005,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A956025279970_70070,2022-05-05 12:13:19.700,2022-05-05 12:13:20.900,0
371,1651752802700,2942,58,34.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95601,58,34,95595.0,70.0,31.0,1651752805700,1.0,0.0,95582.0,55.0,45.0,5117.0,95585.0,72.0,12.0,5117.0,95597.0,48.0,14.0,5117.0,95583.0,45.0,50.0,5117.0,95603.0,85.0,32.0,5117.0,95588.0,34.0,34.0,5117.0,95986.0,48.0,48.0,5117.0,95581.0,48.0,41.0,5117.0,95602.0,47.0,33.0,5117.0,95584.0,39.0,36.0,5116,95600.0,38.0,17.0,5116,95987.0,32.0,30.0,5116,95586.0,46.0,23.0,5116,95580.0,56.0,33.0,5119,95589.0,36.0,44.0,5116,95988.0,53.0,19.0,5116,95592.0,50.0,17.0,5116,95591.0,16.0,34.0,5116,95587.0,47.0,44.0,5116.0,95579.0,67.0,42.0,5119.0,5117,5117,right,left,right,left,Attack,15.0,99.0,63.0,4.0,-14.04,Forward pass,12.37,105.26,Lateral pass,11.4,-57.53,Lateral pass,26.08,-116.57,Lateral pass,22.36,129.09,Lateral pass,20.62,-4.24,Forward pass,27.07,180.0,Backward pass,24.0,125.54,Lateral pass,17.2,145.01,Backward pass,12.21,-174.81,Backward pass,11.05,5117,5116,10,back,14.87,20.58,42.0,2.24,Limited Pressure,2.24,-2.24,0.43,0.64,0.64,0.59,0.8,0.58,0.86,0.74,0.7,0.63,0.008,0.015,0.007,0.007,-0.001,0.01,0.002,0.006,-0.002,0.006,-0.002,0.049,0.041,0.005,-0.003,0.006,-0.002,0.006,-0.002,0.005,-0.003,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A956015280270_86213,2022-05-05 12:13:22.700,2022-05-05 12:13:25.700,0
372,1651752809700,2942,65,46.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95579,65,45,95601.0,59.0,40.0,1651752810900,1.0,1.0,95580.0,65.0,43.0,5119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95582.0,64.0,53.0,5117,95585.0,64.0,8.0,5117,95584.0,47.0,37.0,5116,95597.0,42.0,15.0,5117,95600.0,39.0,23.0,5116,95583.0,41.0,51.0,5117,95987.0,39.0,31.0,5116,95603.0,87.0,34.0,5117,95586.0,55.0,31.0,5116,95588.0,42.0,40.0,5117.0,95589.0,44.0,50.0,5116.0,5119,5119,right,left,right,left,Attack,15.0,99.0,63.0,4.0,-140.19,Backward pass,7.81,-90.0,Lateral pass,2.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,5117,5116,10,,18.03,25.99,38.6,38.6,No Pressure,7.07,,0.77,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955795280970_61808,2022-05-05 12:13:29.700,2022-05-05 12:13:30.900,1
373,1651752812500,2942,63,37.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95601,63,37,95585.0,57.0,8.0,1651752814700,1.0,0.0,95582.0,63.0,53.0,5117.0,95597.0,42.0,16.0,5117.0,95583.0,40.0,49.0,5117.0,95603.0,87.0,33.0,5117.0,95588.0,44.0,40.0,5117.0,95986.0,52.0,51.0,5117.0,95581.0,53.0,43.0,5117.0,95602.0,46.0,38.0,5117.0,,,,,95584.0,49.0,37.0,5116,95600.0,41.0,23.0,5116,95987.0,40.0,32.0,5116,95586.0,60.0,35.0,5116,95580.0,63.0,42.0,5119,95589.0,43.0,49.0,5116,95988.0,49.0,21.0,5116,95592.0,63.0,25.0,5116,95591.0,18.0,34.0,5116,95587.0,49.0,42.0,5116.0,95579.0,67.0,44.0,5119.0,5117,5117,right,left,right,left,Attack,15.0,99.0,63.0,4.0,-101.69,Lateral pass,29.61,90.0,Lateral pass,16.0,-135.0,Lateral pass,29.7,152.45,Backward pass,25.94,-9.46,Forward pass,24.33,171.03,Backward pass,19.24,128.16,Lateral pass,17.8,149.04,Backward pass,11.66,176.63,Backward pass,17.03,,0.0,,5117,5116,10,back,5.0,18.88,5.0,3.61,Limited Pressure,3.61,-3.61,0.94,0.67,0.53,0.85,0.46,0.8,0.66,0.57,0.87,,0.009,0.006,-0.003,0.006,-0.003,0.005,-0.004,0.004,-0.005,0.075,0.066,0.005,-0.004,0.006,-0.003,0.007,-0.002,0.006,-0.003,0.0,-0.009,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A956015281250_22335,2022-05-05 12:13:32.500,2022-05-05 12:13:34.700,1
